date,category,sales_amount,units_sold,profit,is_promotion,day_of_week,month,quarter,year
2024-07-02,Groceries,87263.96,1610,41301.43,False,1,7,3,2024
2024-07-03,Groceries,76427.75,1410,36172.73,False,2,7,3,2024
2024-07-04,Groceries,83021.82,1531,39293.65,False,3,7,3,2024
2024-07-05,Groceries,82889.98,1529,39231.26,False,4,7,3,2024
2024-07-06,Groceries,99821.07,1841,47244.62,False,5,7,3,2024
2024-07-07,Groceries,87398.4,1612,41365.06,False,6,7,3,2024
2024-07-08,Groceries,95317.85,1758,45113.28,False,0,7,3,2024
2024-07-09,Groceries,87237.91,1609,41289.1,False,1,7,3,2024
2024-07-10,Groceries,85699.91,1581,40561.18,False,2,7,3,2024
2024-07-11,Groceries,89819.89,1657,42511.13,False,3,7,3,2024
2024-07-12,Groceries,94456.07,1742,44705.41,False,4,7,3,2024
2024-07-13,Groceries,101311.09,1869,47949.84,False,5,7,3,2024
2024-07-14,Groceries,101606.23,1874,48089.53,False,6,7,3,2024
2024-07-15,Groceries,85559.54,1578,40494.74,False,0,7,3,2024
2024-07-16,Groceries,92955.01,1715,43994.96,True,1,7,3,2024
2024-07-17,Groceries,83097.1,1533,39329.28,False,2,7,3,2024
2024-07-18,Groceries,81675.61,1507,38656.5,False,3,7,3,2024
2024-07-19,Groceries,82210.48,1516,38909.65,False,4,7,3,2024
2024-07-20,Groceries,92273.84,1702,43672.57,False,5,7,3,2024
2024-07-21,Groceries,97344.87,1796,46072.66,False,6,7,3,2024
2024-07-22,Groceries,78147.57,1442,36986.71,False,0,7,3,2024
2024-07-23,Groceries,85623.29,1579,40524.91,False,1,7,3,2024
2024-07-24,Groceries,84686.45,1562,40081.51,False,2,7,3,2024
2024-07-25,Groceries,85390.43,1575,40414.7,False,3,7,3,2024
2024-07-26,Groceries,82683.87,1525,39133.7,False,4,7,3,2024
2024-07-27,Groceries,109759.49,2025,51948.41,False,5,7,3,2024
2024-07-28,Groceries,102854.95,1897,48680.54,False,6,7,3,2024
2024-07-29,Groceries,79696.25,1470,37719.69,False,0,7,3,2024
2024-07-30,Groceries,85570.92,1578,40500.13,False,1,7,3,2024
2024-07-31,Groceries,90631.64,1672,42895.33,True,2,7,3,2024
2024-08-01,Groceries,80508.19,1485,38103.97,False,3,8,3,2024
2024-08-02,Groceries,79167.5,1460,37469.43,False,4,8,3,2024
2024-08-03,Groceries,98890.51,1824,46804.2,False,5,8,3,2024
2024-08-04,Groceries,94389.58,1741,44673.94,False,6,8,3,2024
2024-08-05,Groceries,96718.35,1784,45776.13,True,0,8,3,2024
2024-08-06,Groceries,88339.0,1630,41810.24,False,1,8,3,2024
2024-08-07,Groceries,89815.98,1657,42509.28,False,2,8,3,2024
2024-08-08,Groceries,80866.23,1492,38273.43,False,3,8,3,2024
2024-08-09,Groceries,86131.74,1589,40765.56,False,4,8,3,2024
2024-08-10,Groceries,99341.2,1832,47017.5,False,5,8,3,2024
2024-08-11,Groceries,94860.17,1750,44896.66,False,6,8,3,2024
2024-08-12,Groceries,81001.03,1494,38337.23,False,0,8,3,2024
2024-08-13,Groceries,90477.01,1669,42822.14,False,1,8,3,2024
2024-08-14,Groceries,84898.84,1566,40182.03,False,2,8,3,2024
2024-08-15,Groceries,86481.82,1595,40931.25,False,3,8,3,2024
2024-08-16,Groceries,80597.9,1487,38146.43,False,4,8,3,2024
2024-08-17,Groceries,91531.56,1688,43321.26,False,5,8,3,2024
2024-08-18,Groceries,94069.56,1735,44522.47,False,6,8,3,2024
2024-08-19,Groceries,83230.12,1535,39392.24,False,0,8,3,2024
2024-08-20,Groceries,79414.48,1465,37586.33,False,1,8,3,2024
2024-08-21,Groceries,83576.42,1542,39556.14,False,2,8,3,2024
2024-08-22,Groceries,76805.51,1417,36351.52,False,3,8,3,2024
2024-08-23,Groceries,79022.4,1458,37400.76,False,4,8,3,2024
2024-08-24,Groceries,98645.4,1820,46688.19,False,5,8,3,2024
2024-08-25,Groceries,98309.96,1813,46529.43,False,6,8,3,2024
2024-08-26,Groceries,81760.44,1508,38696.65,False,0,8,3,2024
2024-08-27,Groceries,79197.48,1461,37483.62,False,1,8,3,2024
2024-08-28,Groceries,79098.95,1459,37436.99,False,2,8,3,2024
2024-08-29,Groceries,81654.99,1506,38646.74,False,3,8,3,2024
2024-08-30,Groceries,85665.12,1580,40544.71,False,4,8,3,2024
2024-08-31,Groceries,99192.35,1830,46947.05,False,5,8,3,2024
2024-09-01,Groceries,93421.97,1723,44215.97,False,6,9,3,2024
2024-09-02,Groceries,78287.18,1444,37052.78,False,0,9,3,2024
2024-09-03,Groceries,83909.7,1548,39713.88,False,1,9,3,2024
2024-09-04,Groceries,79480.97,1466,37617.79,False,2,9,3,2024
2024-09-05,Groceries,80638.52,1487,38165.65,False,3,9,3,2024
2024-09-06,Groceries,87948.71,1622,41625.52,False,4,9,3,2024
2024-09-07,Groceries,98279.33,1813,46514.93,False,5,9,3,2024
2024-09-08,Groceries,95528.56,1762,45213.01,False,6,9,3,2024
2024-09-09,Groceries,77366.36,1427,36616.96,False,0,9,3,2024
2024-09-10,Groceries,83234.58,1535,39394.35,False,1,9,3,2024
2024-09-11,Groceries,86574.37,1597,40975.05,False,2,9,3,2024
2024-09-12,Groceries,80755.76,1490,38221.14,False,3,9,3,2024
2024-09-13,Groceries,87597.14,1616,41459.12,False,4,9,3,2024
2024-09-14,Groceries,99616.95,1838,47148.01,False,5,9,3,2024
2024-09-15,Groceries,110462.18,2038,52280.99,True,6,9,3,2024
2024-09-16,Groceries,83216.08,1535,39385.6,False,0,9,3,2024
2024-09-17,Groceries,84278.66,1555,39888.51,False,1,9,3,2024
2024-09-18,Groceries,87519.78,1614,41422.51,False,2,9,3,2024
2024-09-19,Groceries,83586.54,1542,39560.93,False,3,9,3,2024
2024-09-20,Groceries,79725.97,1471,37733.75,False,4,9,3,2024
2024-09-21,Groceries,92120.45,1699,43599.97,False,5,9,3,2024
2024-09-22,Groceries,94792.99,1749,44864.87,False,6,9,3,2024
2024-09-23,Groceries,76370.82,1409,36145.78,False,0,9,3,2024
2024-09-24,Groceries,80894.28,1492,38286.7,False,1,9,3,2024
2024-09-25,Groceries,85787.89,1582,40602.82,False,2,9,3,2024
2024-09-26,Groceries,72571.24,1339,34347.47,False,3,9,3,2024
2024-09-27,Groceries,87408.93,1612,41370.04,False,4,9,3,2024
2024-09-28,Groceries,97876.36,1805,46324.21,False,5,9,3,2024
2024-09-29,Groceries,91473.28,1687,43293.67,False,6,9,3,2024
2024-09-30,Groceries,83250.2,1536,39401.75,False,0,9,3,2024
2024-10-01,Groceries,81024.99,1495,38348.57,False,1,10,4,2024
2024-10-02,Groceries,85868.43,1584,40640.94,False,2,10,4,2024
2024-10-03,Groceries,84815.62,1565,40142.65,False,3,10,4,2024
2024-10-04,Groceries,75221.39,1388,35601.76,False,4,10,4,2024
2024-10-05,Groceries,95221.72,1756,45067.78,False,5,10,4,2024
2024-10-06,Groceries,91978.39,1697,43532.74,False,6,10,4,2024
2024-10-07,Groceries,80965.8,1494,38320.55,False,0,10,4,2024
2024-10-08,Groceries,77660.27,1433,36756.07,False,1,10,4,2024
2024-10-09,Groceries,87504.49,1614,41415.27,False,2,10,4,2024
2024-10-10,Groceries,84611.68,1561,40046.12,False,3,10,4,2024
2024-10-11,Groceries,85471.52,1577,40453.08,True,4,10,4,2024
2024-10-12,Groceries,87043.41,1606,41197.05,False,5,10,4,2024
2024-10-13,Groceries,90771.51,1674,42961.53,False,6,10,4,2024
2024-10-14,Groceries,81953.01,1512,38787.79,False,0,10,4,2024
2024-10-15,Groceries,81118.23,1496,38392.7,False,1,10,4,2024
2024-10-16,Groceries,93123.04,1718,44074.49,True,2,10,4,2024
2024-10-17,Groceries,83203.88,1535,39379.82,False,3,10,4,2024
2024-10-18,Groceries,83866.91,1547,39693.63,False,4,10,4,2024
2024-10-19,Groceries,93231.28,1720,44125.72,False,5,10,4,2024
2024-10-20,Groceries,86304.45,1592,40847.3,False,6,10,4,2024
2024-10-21,Groceries,79043.56,1458,37410.77,False,0,10,4,2024
2024-10-22,Groceries,84014.16,1550,39763.32,False,1,10,4,2024
2024-10-23,Groceries,79515.96,1467,37634.36,False,2,10,4,2024
2024-10-24,Groceries,81683.5,1507,38660.24,False,3,10,4,2024
2024-10-25,Groceries,78346.08,1445,37080.66,False,4,10,4,2024
2024-10-26,Groceries,87388.41,1612,41360.33,False,5,10,4,2024
2024-10-27,Groceries,90958.74,1678,43050.14,False,6,10,4,2024
2024-10-28,Groceries,80712.38,1489,38200.61,False,0,10,4,2024
2024-10-29,Groceries,76806.98,1417,36352.21,False,1,10,4,2024
2024-10-30,Groceries,78441.37,1447,37125.76,False,2,10,4,2024
2024-10-31,Groceries,75581.83,1394,35772.36,False,3,10,4,2024
2024-11-01,Groceries,83773.11,1545,39649.23,False,4,11,4,2024
2024-11-02,Groceries,89963.81,1659,42579.25,False,5,11,4,2024
2024-11-03,Groceries,96904.92,1788,45864.43,False,6,11,4,2024
2024-11-04,Groceries,85286.61,1573,40365.56,False,0,11,4,2024
2024-11-05,Groceries,86721.25,1600,41044.57,True,1,11,4,2024
2024-11-06,Groceries,75060.1,1385,35525.43,False,2,11,4,2024
2024-11-07,Groceries,70713.07,1304,33468.01,False,3,11,4,2024
2024-11-08,Groceries,73132.41,1349,34613.06,False,4,11,4,2024
2024-11-09,Groceries,85338.08,1574,40389.92,False,5,11,4,2024
2024-11-10,Groceries,96308.39,1777,45582.1,False,6,11,4,2024
2024-11-11,Groceries,79382.38,1464,37571.13,False,0,11,4,2024
2024-11-12,Groceries,80446.02,1484,38074.55,False,1,11,4,2024
2024-11-13,Groceries,69975.63,1291,33118.98,False,2,11,4,2024
2024-11-14,Groceries,74036.36,1366,35040.9,False,3,11,4,2024
2024-11-15,Groceries,82348.69,1519,38975.07,False,4,11,4,2024
2024-11-16,Groceries,91736.91,1692,43418.45,False,5,11,4,2024
2024-11-17,Groceries,89971.83,1660,42583.05,False,6,11,4,2024
2024-11-18,Groceries,80983.66,1494,38329.01,False,0,11,4,2024
2024-11-19,Groceries,85244.66,1572,40345.71,False,1,11,4,2024
2024-11-20,Groceries,77795.77,1435,36820.2,False,2,11,4,2024
2024-11-21,Groceries,78937.19,1456,37360.43,False,3,11,4,2024
2024-11-22,Groceries,79411.19,1465,37584.77,False,4,11,4,2024
2024-11-23,Groceries,99985.14,1844,47322.28,False,5,11,4,2024
2024-11-24,Groceries,82000.6,1513,38810.32,False,6,11,4,2024
2024-11-25,Groceries,81324.97,1500,38490.55,False,0,11,4,2024
2024-11-26,Groceries,78119.34,1441,36973.34,False,1,11,4,2024
2024-11-27,Groceries,80833.47,1491,38257.92,False,2,11,4,2024
2024-11-28,Groceries,75926.1,1401,35935.3,False,3,11,4,2024
2024-11-29,Groceries,78350.33,1445,37082.67,False,4,11,4,2024
2024-11-30,Groceries,93164.56,1719,44094.14,False,5,11,4,2024
2024-12-01,Groceries,102762.98,1896,48637.01,False,6,12,4,2024
2024-12-02,Groceries,81758.56,1508,38695.76,False,0,12,4,2024
2024-12-03,Groceries,75130.38,1386,35558.69,False,1,12,4,2024
2024-12-04,Groceries,76825.27,1417,36360.87,False,2,12,4,2024
2024-12-05,Groceries,76705.75,1415,36304.3,False,3,12,4,2024
2024-12-06,Groceries,71337.37,1316,33763.48,False,4,12,4,2024
2024-12-07,Groceries,88979.86,1641,42113.55,False,5,12,4,2024
2024-12-08,Groceries,93235.49,1720,44127.71,False,6,12,4,2024
2024-12-09,Groceries,73433.33,1355,34755.49,False,0,12,4,2024
2024-12-10,Groceries,82730.54,1526,39155.79,False,1,12,4,2024
2024-12-11,Groceries,80495.53,1485,38097.98,False,2,12,4,2024
2024-12-12,Groceries,75616.78,1395,35788.9,False,3,12,4,2024
2024-12-13,Groceries,77998.35,1439,36916.08,False,4,12,4,2024
2024-12-14,Groceries,96756.5,1785,45794.18,False,5,12,4,2024
2024-12-15,Groceries,93313.17,1721,44164.48,False,6,12,4,2024
2024-12-16,Groceries,78640.74,1451,37220.12,False,0,12,4,2024
2024-12-17,Groceries,77671.54,1433,36761.4,False,1,12,4,2024
2024-12-18,Groceries,78946.85,1456,37365.0,False,2,12,4,2024
2024-12-19,Groceries,76612.99,1413,36260.4,False,3,12,4,2024
2024-12-20,Groceries,70262.16,1296,33254.6,False,4,12,4,2024
2024-12-21,Groceries,98678.02,1820,46703.63,False,5,12,4,2024
2024-12-22,Groceries,91158.3,1682,43144.59,False,6,12,4,2024
2024-12-23,Groceries,88221.3,1627,41754.53,True,0,12,4,2024
2024-12-24,Groceries,78548.77,1449,37176.59,False,1,12,4,2024
2024-12-25,Groceries,75868.44,1399,35908.01,False,2,12,4,2024
2024-12-26,Groceries,78095.19,1441,36961.91,False,3,12,4,2024
2024-12-27,Groceries,72472.76,1337,34300.86,False,4,12,4,2024
2024-12-28,Groceries,99847.09,1842,47256.94,False,5,12,4,2024
2024-12-29,Groceries,85840.23,1583,40627.59,False,6,12,4,2024
2024-12-30,Groceries,74845.6,1381,35423.91,False,0,12,4,2024
2024-12-31,Groceries,77249.72,1425,36561.76,False,1,12,4,2024
2022-01-01,Home & Garden,14227.79,273,6108.49,False,5,1,1,2022
2022-01-02,Home & Garden,15312.25,294,6574.08,False,6,1,1,2022
2022-01-03,Home & Garden,8986.45,172,3858.2,False,0,1,1,2022
2022-01-04,Home & Garden,13838.68,265,5941.43,False,1,1,1,2022
2022-01-05,Home & Garden,12039.1,231,5168.81,False,2,1,1,2022
2022-01-06,Home & Garden,14018.49,269,6018.63,False,3,1,1,2022
2022-01-07,Home & Garden,12010.68,230,5156.6,False,4,1,1,2022
2022-01-08,Home & Garden,9516.38,182,4085.71,False,5,1,1,2022
2022-01-09,Home & Garden,15299.97,293,6568.81,True,6,1,1,2022
2022-01-10,Home & Garden,14309.48,274,6143.56,False,0,1,1,2022
2022-01-11,Home & Garden,10884.69,209,4673.18,False,1,1,1,2022
2022-01-12,Home & Garden,11889.38,228,5104.53,False,2,1,1,2022
2022-01-13,Home & Garden,12367.0,237,5309.58,False,3,1,1,2022
2022-01-14,Home & Garden,7563.27,145,3247.18,False,4,1,1,2022
2022-01-15,Home & Garden,17823.61,342,7652.3,False,5,1,1,2022
2022-01-16,Home & Garden,13310.43,255,5714.63,False,6,1,1,2022
2022-01-17,Home & Garden,13999.82,268,6010.61,False,0,1,1,2022
2022-01-18,Home & Garden,13039.75,250,5598.42,False,1,1,1,2022
2022-01-19,Home & Garden,15567.79,298,6683.8,False,2,1,1,2022
2022-01-20,Home & Garden,14145.17,271,6073.01,False,3,1,1,2022
2022-01-21,Home & Garden,13103.51,251,5625.79,False,4,1,1,2022
2022-01-22,Home & Garden,14078.09,270,6044.22,False,5,1,1,2022
2022-01-23,Home & Garden,17255.78,331,7408.51,False,6,1,1,2022
2022-01-24,Home & Garden,10501.73,201,4508.76,False,0,1,1,2022
2022-01-25,Home & Garden,15156.06,291,6507.03,False,1,1,1,2022
2022-01-26,Home & Garden,13547.99,260,5816.62,True,2,1,1,2022
2022-01-27,Home & Garden,16492.02,316,7080.6,False,3,1,1,2022
2022-01-28,Home & Garden,14653.12,281,6291.1,False,4,1,1,2022
2022-01-29,Home & Garden,17822.22,342,7651.7,False,5,1,1,2022
2022-01-30,Home & Garden,16957.94,325,7280.64,False,6,1,1,2022
2022-01-31,Home & Garden,11593.43,222,4977.46,False,0,1,1,2022
2022-02-01,Home & Garden,13330.06,256,5723.06,False,1,2,1,2022
2022-02-02,Home & Garden,16222.97,311,6965.09,False,2,2,1,2022
2022-02-03,Home & Garden,15447.56,296,6632.18,False,3,2,1,2022
2022-02-04,Home & Garden,17409.84,334,7474.65,False,4,2,1,2022
2022-02-05,Home & Garden,18461.31,354,7926.08,False,5,2,1,2022
2022-02-06,Home & Garden,16155.86,310,6936.27,False,6,2,1,2022
2022-02-07,Home & Garden,14269.82,274,6126.53,False,0,2,1,2022
2022-02-08,Home & Garden,16030.53,307,6882.47,False,1,2,1,2022
2022-02-09,Home & Garden,11823.98,227,5076.45,False,2,2,1,2022
2022-02-10,Home & Garden,19146.84,367,8220.41,False,3,2,1,2022
2022-02-11,Home & Garden,17076.57,327,7331.57,False,4,2,1,2022
2022-02-12,Home & Garden,21102.64,405,9060.1,False,5,2,1,2022
2022-02-13,Home & Garden,16220.76,311,6964.14,False,6,2,1,2022
2022-02-14,Home & Garden,18969.95,364,8144.46,False,0,2,1,2022
2022-02-15,Home & Garden,22586.61,433,9697.22,True,1,2,1,2022
2022-02-16,Home & Garden,14657.38,281,6292.92,False,2,2,1,2022
2022-02-17,Home & Garden,18577.91,356,7976.14,False,3,2,1,2022
2022-02-18,Home & Garden,17346.97,333,7447.66,False,4,2,1,2022
2022-02-19,Home & Garden,17346.95,333,7447.65,False,5,2,1,2022
2022-02-20,Home & Garden,21195.61,406,9100.01,False,6,2,1,2022
2022-02-21,Home & Garden,19318.86,370,8294.26,False,0,2,1,2022
2022-02-22,Home & Garden,16896.25,324,7254.15,False,1,2,1,2022
2022-02-23,Home & Garden,20237.83,388,8688.81,False,2,2,1,2022
2022-02-24,Home & Garden,15300.87,293,6569.2,False,3,2,1,2022
2022-02-25,Home & Garden,15773.28,302,6772.02,False,4,2,1,2022
2022-02-26,Home & Garden,21667.53,415,9302.63,False,5,2,1,2022
2022-02-27,Home & Garden,21656.57,415,9297.92,False,6,2,1,2022
2022-02-28,Home & Garden,17667.6,339,7585.32,False,0,2,1,2022
2022-03-01,Home & Garden,20580.85,395,8836.08,False,1,3,1,2022
2022-03-02,Home & Garden,20246.09,388,8692.35,False,2,3,1,2022
2022-03-03,Home & Garden,21002.74,403,9017.21,False,3,3,1,2022
2022-03-04,Home & Garden,19404.74,372,8331.13,False,4,3,1,2022
2022-03-05,Home & Garden,23849.26,457,10239.32,False,5,3,1,2022
2022-03-06,Home & Garden,22157.41,425,9512.95,False,6,3,1,2022
2022-03-07,Home & Garden,23831.83,457,10231.84,False,0,3,1,2022
2022-03-08,Home & Garden,18843.01,361,8089.96,False,1,3,1,2022
2022-03-09,Home & Garden,24266.25,465,10418.35,False,2,3,1,2022
2022-03-10,Home & Garden,20711.1,397,8892.0,False,3,3,1,2022
2022-03-11,Home & Garden,18344.38,352,7875.88,False,4,3,1,2022
2022-03-12,Home & Garden,26604.13,510,11422.08,False,5,3,1,2022
2022-03-13,Home & Garden,24566.84,471,10547.4,False,6,3,1,2022
2022-03-14,Home & Garden,22870.46,438,9819.09,False,0,3,1,2022
2022-03-15,Home & Garden,23714.68,455,10181.54,False,1,3,1,2022
2022-03-16,Home & Garden,22293.58,427,9571.41,False,2,3,1,2022
2022-03-17,Home & Garden,20792.95,399,8927.14,False,3,3,1,2022
2022-03-18,Home & Garden,23789.14,456,10213.51,False,4,3,1,2022
2022-03-19,Home & Garden,25539.22,490,10964.88,False,5,3,1,2022
2022-03-20,Home & Garden,26972.58,517,11580.27,False,6,3,1,2022
2022-03-21,Home & Garden,18678.28,358,8019.24,False,0,3,1,2022
2022-03-22,Home & Garden,23533.67,451,10103.83,False,1,3,1,2022
2022-03-23,Home & Garden,21753.71,417,9339.63,False,2,3,1,2022
2022-03-24,Home & Garden,26053.1,499,11185.5,False,3,3,1,2022
2022-03-25,Home & Garden,24372.58,467,10464.0,False,4,3,1,2022
2022-03-26,Home & Garden,27370.19,525,11750.98,False,5,3,1,2022
2022-03-27,Home & Garden,28013.36,537,12027.11,False,6,3,1,2022
2022-03-28,Home & Garden,21974.37,421,9434.36,False,0,3,1,2022
2022-03-29,Home & Garden,26866.45,515,11534.7,False,1,3,1,2022
2022-03-30,Home & Garden,27701.78,531,11893.34,False,2,3,1,2022
2022-03-31,Home & Garden,24996.94,479,10732.06,False,3,3,1,2022
2022-04-01,Home & Garden,27324.43,524,11731.33,False,4,4,2,2022
2022-04-02,Home & Garden,27303.81,523,11722.48,False,5,4,2,2022
2022-04-03,Home & Garden,27090.27,519,11630.8,False,6,4,2,2022
2022-04-04,Home & Garden,25048.71,480,10754.29,False,0,4,2,2022
2022-04-05,Home & Garden,25928.04,497,11131.81,False,1,4,2,2022
2022-04-06,Home & Garden,24605.51,472,10564.0,False,2,4,2,2022
2022-04-07,Home & Garden,26451.6,507,11356.59,False,3,4,2,2022
2022-04-08,Home & Garden,26203.41,502,11250.04,False,4,4,2,2022
2022-04-09,Home & Garden,27895.5,535,11976.51,False,5,4,2,2022
2022-04-10,Home & Garden,30818.21,591,13231.33,False,6,4,2,2022
2022-04-11,Home & Garden,27706.92,531,11895.55,False,0,4,2,2022
2022-04-12,Home & Garden,26626.58,510,11431.72,False,1,4,2,2022
2022-04-13,Home & Garden,28557.24,547,12260.62,False,2,4,2,2022
2022-04-14,Home & Garden,24454.83,469,10499.31,False,3,4,2,2022
2022-04-15,Home & Garden,27651.26,530,11871.65,False,4,4,2,2022
2022-04-16,Home & Garden,28909.93,554,12412.04,False,5,4,2,2022
2022-04-17,Home & Garden,29196.13,560,12534.92,False,6,4,2,2022
2022-04-18,Home & Garden,26155.95,501,11229.66,False,0,4,2,2022
2022-04-19,Home & Garden,25754.8,494,11057.43,False,1,4,2,2022
2022-04-20,Home & Garden,26621.92,510,11429.72,False,2,4,2,2022
2022-04-21,Home & Garden,27379.56,525,11755.0,False,3,4,2,2022
2022-04-22,Home & Garden,29427.5,564,12634.25,False,4,4,2,2022
2022-04-23,Home & Garden,31708.21,608,13613.44,False,5,4,2,2022
2022-04-24,Home & Garden,32854.63,630,14105.64,True,6,4,2,2022
2022-04-25,Home & Garden,30432.39,583,13065.69,False,0,4,2,2022
2022-04-26,Home & Garden,27024.24,518,11602.45,False,1,4,2,2022
2022-04-27,Home & Garden,28574.75,548,12268.14,False,2,4,2,2022
2022-04-28,Home & Garden,29632.34,568,12722.2,False,3,4,2,2022
2022-04-29,Home & Garden,29334.65,562,12594.39,False,4,4,2,2022
2022-04-30,Home & Garden,35458.38,680,15223.52,False,5,4,2,2022
2022-05-01,Home & Garden,34516.64,662,14819.2,False,6,5,2,2022
2022-05-02,Home & Garden,27856.9,534,11959.94,False,0,5,2,2022
2022-05-03,Home & Garden,33469.74,642,14369.73,False,1,5,2,2022
2022-05-04,Home & Garden,30037.7,576,12896.23,False,2,5,2,2022
2022-05-05,Home & Garden,29560.73,567,12691.45,False,3,5,2,2022
2022-05-06,Home & Garden,31697.49,608,13608.84,False,4,5,2,2022
2022-05-07,Home & Garden,35060.94,672,15052.88,False,5,5,2,2022
2022-05-08,Home & Garden,35483.83,680,15234.45,False,6,5,2,2022
2022-05-09,Home & Garden,34848.22,668,14961.56,False,0,5,2,2022
2022-05-10,Home & Garden,29997.07,575,12878.79,False,1,5,2,2022
2022-05-11,Home & Garden,30048.64,576,12900.93,False,2,5,2,2022
2022-05-12,Home & Garden,30957.06,594,13290.95,False,3,5,2,2022
2022-05-13,Home & Garden,32800.82,629,14082.54,False,4,5,2,2022
2022-05-14,Home & Garden,32932.73,631,14139.17,False,5,5,2,2022
2022-05-15,Home & Garden,32246.02,618,13844.34,False,6,5,2,2022
2022-05-16,Home & Garden,30179.27,579,12957.01,False,0,5,2,2022
2022-05-17,Home & Garden,28412.72,545,12198.57,False,1,5,2,2022
2022-05-18,Home & Garden,30704.94,589,13182.7,False,2,5,2,2022
2022-05-19,Home & Garden,32488.13,623,13948.29,False,3,5,2,2022
2022-05-20,Home & Garden,30092.38,577,12919.71,False,4,5,2,2022
2022-05-21,Home & Garden,34008.52,652,14601.04,False,5,5,2,2022
2022-05-22,Home & Garden,36826.12,706,15810.74,False,6,5,2,2022
2022-05-23,Home & Garden,33573.08,644,14414.09,False,0,5,2,2022
2022-05-24,Home & Garden,29073.91,557,12482.44,False,1,5,2,2022
2022-05-25,Home & Garden,36926.37,708,15853.78,True,2,5,2,2022
2022-05-26,Home & Garden,33798.75,648,14510.98,False,3,5,2,2022
2022-05-27,Home & Garden,34143.31,655,14658.91,False,4,5,2,2022
2022-05-28,Home & Garden,39593.89,759,16999.04,False,5,5,2,2022
2022-05-29,Home & Garden,41472.67,795,17805.66,False,6,5,2,2022
2022-05-30,Home & Garden,32067.81,615,13767.83,False,0,5,2,2022
