loan_id,origination_date,sector,credit_grade,credit_score,loan_amount,annual_income,debt_to_income,interest_rate,collateral_value,ltv_ratio,employment_years,num_defaults_history,monthly_return,volatility_30d,sharpe_ratio,portfolio_weight,risk_score_raw,risk_label
LN001073,2021-06-09,Technology,BBB,677,96791.6,99795.02,0.1599,0.1021,317567.05,0.3048,2.5,0,-0.108068,0.109905,-3.4062,5.2e-05,-1.0157,Low
LN001074,2025-01-08,Utilities,BB,568,33723.83,158632.36,0.1001,0.1026,58014.88,0.5813,4.6,0,0.004554,0.084001,0.1878,0.000152,0.6357,Low
LN001075,2020-02-25,Real Estate,BBB,686,93922.03,60798.61,0.2847,0.0921,116897.26,0.8035,8.2,0,-0.103487,0.077277,-4.639,0.000308,0.2428,Low
LN001076,2021-09-30,Industrial,BBB,706,25427.55,74747.15,0.0752,0.0966,33580.14,0.7572,1.9,0,-0.173115,0.082737,-7.2481,0.000107,-0.8903,Low
LN001077,2020-10-29,Utilities,CCC,466,455918.61,105558.34,0.81,0.1463,520047.4,0.8767,5.4,1,0.002185,0.124433,0.0608,0.00023,5.4091,High
LN001078,2021-12-19,Finance,B,543,22212.99,36047.66,0.1401,0.1228,31084.02,0.7146,8.1,0,-0.02614,0.130468,-0.6941,2.9e-05,1.4676,Medium
LN001079,2021-09-16,Real Estate,BB,595,79589.4,62182.95,0.2331,0.1065,105855.79,0.7519,4.2,0,-0.065402,0.085265,-2.6571,0.00076,0.6881,Low
LN001080,2020-01-08,Finance,BBB,700,31366.67,65374.27,0.1483,0.0852,30244.87,1.0371,13.9,0,-0.110778,0.074477,-5.1525,0.001247,0.2707,Low
LN001081,2022-03-14,Healthcare,BB,612,184880.19,30661.38,1.2446,0.1105,489244.99,0.3779,14.3,3,0.008067,0.111412,0.2508,0.000229,7.3884,High
LN001082,2022-11-15,Energy,A,773,68557.32,303259.98,0.05,0.0902,51050.15,1.3429,4.5,1,-0.076368,0.065019,-4.0688,0.000622,1.5484,Medium
LN001083,2020-12-02,Healthcare,BBB,680,55796.51,22357.0,0.4928,0.0964,100388.13,0.5558,25.3,0,-0.025015,0.075287,-1.151,0.0,0.5292,Low
LN001084,2020-02-17,Healthcare,AAA,850,252337.23,24132.8,1.5,0.0499,327107.01,0.7714,0.6,0,0.034332,0.020598,5.7739,2.7e-05,1.0885,Medium
LN001085,2024-10-29,Finance,BBB,671,101963.85,150235.39,0.0648,0.0966,294403.45,0.3463,0.0,0,0.040711,0.092999,1.5164,0.000199,-0.9426,Low
LN001086,2020-04-16,Industrial,BBB,690,174260.9,98645.35,0.3104,0.0949,269589.24,0.6464,3.4,1,-0.220161,0.136641,-5.5814,0.000821,1.5477,Medium
LN001087,2020-12-15,Utilities,A,686,33541.59,29197.1,0.2397,0.0759,39205.77,0.8555,6.4,0,-0.102914,0.069367,-5.1394,0.000732,-0.2531,Low
LN001088,2022-12-15,Utilities,CCC,492,21050.96,91592.28,0.0622,0.1441,25735.29,0.818,6.9,1,-0.010045,0.148834,-0.2338,0.000146,3.5748,High
LN001089,2020-08-26,Real Estate,B,548,111071.43,167291.87,0.1402,0.1261,152343.24,0.7291,4.5,2,-0.17302,0.10955,-5.4711,0.003433,3.5615,High
LN001090,2020-08-01,Real Estate,BB,628,69513.0,58619.1,0.2221,0.1101,59406.13,1.1701,0.9,0,-0.187096,0.085271,-7.6007,0.0,1.5346,Medium
LN001091,2024-11-10,Energy,BBB,665,196629.82,369230.37,0.1532,0.0901,195307.46,1.0068,1.3,0,0.022682,0.065291,1.2034,0.000832,-0.1431,Low
LN001092,2023-02-12,Finance,B,524,90409.14,20000.0,0.9073,0.1315,59761.87,1.5128,13.4,0,0.013392,0.116192,0.3993,6e-06,4.1426,High
LN001093,2022-03-04,Healthcare,AA,790,123696.08,97311.89,0.2894,0.0683,115426.83,1.0716,14.2,0,0.013011,0.048589,0.9276,0.000424,-0.6723,Low
LN001094,2024-05-05,Healthcare,BB,582,16552.28,135478.72,0.05,0.1072,23198.47,0.7135,7.8,0,0.004853,0.110474,0.1522,7.8e-05,0.2827,Low
LN001095,2024-05-01,Real Estate,AA,741,788021.48,111741.2,1.2143,0.07,1199422.39,0.657,7.6,0,-0.01562,0.058728,-0.9213,4.6e-05,1.3992,Medium
LN001096,2024-07-29,Real Estate,BB,628,82399.43,51893.61,0.3318,0.1075,50392.72,1.6351,6.4,0,-0.153052,0.168378,-3.1488,0.000275,2.3396,Medium
LN001097,2021-06-07,Finance,A,744,212637.83,48858.86,0.7992,0.0761,271701.95,0.7826,1.6,0,0.020234,0.06428,1.0904,0.000305,1.1804,Medium
LN001098,2020-08-20,Technology,B,561,39351.89,81707.54,0.0857,0.1212,66546.96,0.5913,3.9,2,0.140644,0.106143,4.5901,6e-06,3.687,High
LN001099,2021-10-06,Technology,CCC,522,138525.66,105982.38,0.2463,0.1311,175193.44,0.7907,8.3,0,-0.082621,0.116758,-2.4513,0.000604,1.2342,Medium
LN001100,2024-02-16,Finance,AA,773,23549.76,91284.05,0.131,0.0674,24670.3,0.9546,5.4,0,-0.057727,0.047958,-4.1697,0.000251,-1.139,Low
LN001101,2021-06-17,Consumer,BBB,634,162311.83,124000.46,0.2818,0.0858,185797.04,0.8736,0.1,1,-0.145329,0.106251,-4.7382,9.9e-05,1.377,Medium
LN001102,2025-04-25,Consumer,CCC,488,66731.24,29342.46,0.4631,0.1339,72556.67,0.9197,21.5,0,-0.118197,0.110867,-3.6931,0.000403,2.1278,Medium
LN001103,2021-08-26,Technology,BBB,661,101936.93,51049.97,0.4412,0.0846,106661.69,0.9557,13.0,1,-0.006705,0.141244,-0.1645,0.000815,1.9186,Medium
LN001104,2023-08-22,Energy,B,528,212728.38,31007.64,1.3905,0.1246,307829.35,0.6911,2.1,1,-0.465675,0.195134,-8.2668,7.4e-05,5.6061,High
LN001105,2022-12-10,Industrial,BB,608,25443.25,45693.94,0.0885,0.1092,86446.5,0.2943,6.7,0,0.022773,0.098217,0.8032,4.1e-05,-0.6747,Low
LN001106,2023-07-28,Healthcare,BBB,654,46493.1,121863.23,0.1299,0.0934,46610.41,0.9975,18.0,0,0.032905,0.073056,1.5603,0.00045,-0.4204,Low
LN001107,2020-03-01,Real Estate,A,684,163253.05,64575.4,0.4501,0.0748,194036.13,0.8414,0.7,0,-0.109262,0.055048,-6.8757,0.002288,-0.133,Low
LN001108,2023-06-17,Energy,A,718,992560.87,371313.28,0.5508,0.0741,1312395.23,0.7563,4.9,0,-0.066061,0.056473,-4.0522,0.001485,0.7927,Low
LN001109,2020-04-02,Real Estate,BB,581,84804.97,68554.51,0.17,0.1123,86956.88,0.9753,4.3,0,-0.008492,0.081028,-0.363,0.001102,0.959,Medium
LN001110,2021-10-28,Technology,BBB,675,189141.32,62428.95,0.6161,0.0922,396148.35,0.4775,3.7,3,-0.026855,0.077891,-1.1943,6.6e-05,4.0878,High
LN001111,2020-10-07,Utilities,BBB,653,87757.39,64494.04,0.2818,0.0966,45888.84,1.9124,12.6,0,0.022584,0.066181,1.1821,9e-06,2.0192,Medium
LN001112,2023-01-18,Finance,BBB,697,836072.12,38312.59,1.5,0.0906,912594.1,0.9161,3.4,0,-0.032309,0.090351,-1.2388,0.000216,2.8781,Medium
LN001113,2020-12-25,Consumer,BBB,710,14444.31,57498.51,0.05,0.0959,27048.36,0.534,0.5,2,0.079676,0.074302,3.7147,0.000301,1.6389,Medium
LN001114,2023-02-02,Technology,B,566,109544.17,131854.14,0.1361,0.1315,131458.36,0.8333,0.5,1,-0.050814,0.099447,-1.77,0.0,3.1779,High
LN001115,2023-03-15,Energy,CCC,451,16512.97,64846.58,0.0921,0.1429,16051.63,1.0287,0.3,0,-0.149421,0.125743,-4.1164,0.000694,2.5968,Medium
LN001116,2022-04-27,Energy,BBB,707,6265.23,34357.59,0.0532,0.0929,10087.72,0.6211,3.7,0,-0.18015,0.137809,-4.5284,2.6e-05,-1.3621,Low
LN001117,2024-03-01,Industrial,B,589,136927.69,31333.43,0.883,0.1263,265599.7,0.5155,8.9,0,0.062239,0.118757,1.8155,0.000201,2.4904,Medium
LN001118,2020-04-20,Real Estate,BB,610,115087.45,43689.31,0.479,0.1088,169008.07,0.681,1.6,3,-0.016224,0.093536,-0.6008,9.2e-05,6.2889,High
LN001119,2020-02-12,Technology,BBB,703,72162.76,63051.33,0.1994,0.095,70699.32,1.0207,7.3,0,0.039624,0.095004,1.4448,0.000371,0.3375,Low
LN001120,2020-05-05,Healthcare,CCC,476,87832.47,138069.24,0.1895,0.1384,142296.45,0.6172,8.1,2,0.05435,0.136748,1.3768,0.000775,3.92,High
LN001121,2020-07-23,Energy,A,683,2000000.0,23427.32,1.5,0.0792,2298662.57,0.8701,2.1,0,-0.212543,0.094464,-7.7942,0.000659,2.6331,Medium
LN001122,2020-02-22,Healthcare,AA,770,74310.49,47864.13,0.3293,0.0661,135142.1,0.5499,6.4,1,-0.051493,0.03958,-4.5067,0.000294,0.0532,Low
LN001123,2021-06-29,Healthcare,B,593,173015.56,66238.49,0.5166,0.12,422709.45,0.4093,8.1,0,-0.167176,0.134163,-4.3165,9e-06,1.0976,Medium
LN001124,2020-03-09,Real Estate,BBB,632,48324.73,20000.0,0.4241,0.0899,23005.03,2.1006,4.4,3,-0.073045,0.072163,-3.5064,0.001018,7.5859,High
LN001125,2024-10-06,Finance,B,549,136592.3,33405.68,0.8645,0.1181,192756.46,0.7086,2.9,2,-0.099371,0.151604,-2.2706,0.000174,5.6608,High
LN001126,2024-03-27,Technology,B,550,75958.54,37200.52,0.4335,0.117,51207.91,1.4833,6.8,0,0.080783,0.1016,2.7543,0.000796,2.7045,Medium
LN001127,2020-07-02,Technology,AA,777,62845.19,34297.26,0.4818,0.0589,225290.31,0.279,26.7,1,0.083351,0.087304,3.3072,0.002243,0.1738,Low
LN001128,2020-05-17,Healthcare,B,538,729991.66,68481.76,1.5,0.1258,817117.82,0.8934,3.9,1,-0.085191,0.161369,-1.8288,0.000752,6.5406,High
LN001129,2022-06-18,Finance,BBB,671,360376.09,53509.17,1.3881,0.0905,655696.14,0.5496,3.5,2,-0.030022,0.068145,-1.5262,0.001001,5.8312,High
LN001130,2022-03-07,Utilities,BBB,655,114739.69,40590.92,0.4998,0.0976,152709.78,0.7514,4.4,0,-0.131003,0.138381,-3.2794,2.4e-05,0.8133,Low
LN001131,2020-05-12,Energy,BB,574,7827.25,80787.2,0.05,0.1102,7662.8,1.0215,0.6,0,-0.008062,0.081792,-0.3414,7.2e-05,1.1756,Medium
LN001132,2020-03-21,Energy,B,555,66362.66,200015.93,0.1152,0.1152,61949.12,1.0712,5.6,1,-0.000145,0.099933,-0.005,0.000997,3.1958,High
LN001133,2025-06-09,Technology,AAA,850,1930578.62,188618.09,1.5,0.0533,4914015.52,0.3929,2.8,1,0.020518,0.031746,2.2389,0.000355,1.4392,Medium
LN001134,2024-03-20,Real Estate,BBB,691,76593.86,20000.0,0.7557,0.0991,151546.44,0.5054,0.9,0,0.091006,0.166021,1.8989,0.000239,0.2269,Low
LN001135,2021-06-25,Real Estate,BB,589,332215.56,89675.29,0.7128,0.105,975761.01,0.3405,4.4,1,-0.234313,0.093411,-8.6894,0.000897,3.0376,High
LN001136,2024-07-26,Healthcare,BB,578,482210.8,52859.02,1.5,0.1121,665516.01,0.7246,0.0,0,-0.034097,0.095988,-1.2305,4e-06,4.3069,High
LN001137,2022-09-10,Finance,BB,602,125600.35,66743.27,0.3956,0.1057,190237.42,0.6602,3.6,1,0.121243,0.103711,4.0497,0.001138,2.9665,High
LN001138,2020-06-14,Finance,AA,829,39104.63,45306.32,0.2287,0.0655,47435.19,0.8244,0.8,0,-0.071325,0.104025,-2.3752,0.001903,-1.2172,Low
LN001139,2020-09-05,Energy,A,746,6776.1,65011.02,0.05,0.0737,8154.49,0.831,0.2,0,0.073774,0.08059,3.1711,5.2e-05,-1.3506,Low
LN001140,2021-03-22,Energy,BBB,687,209521.06,66568.39,0.6398,0.086,186432.54,1.1238,12.2,0,-0.035328,0.070076,-1.7464,0.000425,1.8563,Medium
LN001141,2024-02-23,Real Estate,B,572,40286.37,39924.03,0.2075,0.1231,56239.38,0.7163,17.4,0,-0.002528,0.102219,-0.0857,0.0,1.2021,Medium
LN001142,2022-05-08,Consumer,A,740,119822.35,31969.66,0.7497,0.0794,117955.99,1.0158,1.6,0,-0.068182,0.052055,-4.5373,0.001552,1.3383,Medium
LN001143,2023-04-26,Consumer,A,733,24964.19,43735.4,0.0597,0.078,40213.63,0.6208,5.4,0,-0.092401,0.070682,-4.5285,0.00028,-0.5183,Low
LN001144,2020-04-07,Healthcare,CCC,506,73735.43,70543.26,0.2645,0.1341,106536.49,0.6921,2.3,0,0.059674,0.113987,1.8135,0.00039,2.9694,High
LN001145,2025-05-27,Consumer,AAA,836,102445.98,91062.14,0.2398,0.048,155152.5,0.6603,4.8,0,0.019099,0.025952,2.5494,0.001447,-1.9534,Low
LN001146,2022-01-07,Finance,CCC,454,132647.82,108808.45,0.2636,0.1413,349935.77,0.3791,4.0,1,-0.030298,0.153805,-0.6824,0.000586,3.6469,High
LN001147,2023-06-09,Consumer,BB,628,28960.72,42364.54,0.0964,0.1098,38507.5,0.7521,2.2,0,-0.125141,0.087913,-4.931,1.4e-05,0.7871,Low
LN001148,2020-04-12,Utilities,B,580,368281.2,73034.79,0.9855,0.1259,672860.19,0.5473,8.4,0,-0.01813,0.111724,-0.5621,0.000314,2.4682,Medium
LN001149,2021-03-10,Technology,A,702,51195.95,117448.1,0.0784,0.0766,157002.89,0.3261,0.9,0,0.063951,0.060136,3.6839,0.001521,-1.7924,Low
LN001150,2020-03-15,Technology,AAA,850,15647.77,135390.22,0.05,0.0559,35622.42,0.4393,0.4,2,0.035732,0.021538,5.7468,7e-06,0.1755,Low
LN001151,2024-11-26,Industrial,BB,652,87559.53,57458.43,0.2204,0.1041,187464.0,0.4671,10.2,1,-0.04622,0.089015,-1.7987,0.000521,0.9336,Medium
LN001152,2023-05-19,Energy,B,549,102519.97,51294.96,0.3697,0.1274,122410.76,0.8375,7.7,0,-0.196121,0.105487,-6.4404,0.000466,2.1661,Medium
LN001153,2022-07-07,Energy,BB,589,117788.79,68445.08,0.3703,0.1159,174295.18,0.6758,4.8,1,0.077318,0.12521,2.1391,5.3e-05,2.6823,Medium
LN001154,2024-09-07,Real Estate,AA,793,441682.09,26774.49,1.5,0.0674,351876.35,1.2552,4.4,3,-0.01906,0.042845,-1.541,9e-06,6.7711,High
LN001155,2024-07-28,Healthcare,BB,596,76107.82,52285.45,0.2402,0.109,125426.1,0.6068,4.8,0,0.066658,0.089536,2.5789,8e-06,0.6299,Low
LN001156,2024-06-08,Utilities,BB,594,86544.88,100831.94,0.1309,0.1074,130379.21,0.6638,4.0,3,0.006854,0.110548,0.2148,0.000162,5.5055,High
LN001157,2022-02-01,Technology,BB,620,29333.84,93841.55,0.05,0.1152,39968.67,0.7339,3.5,0,-0.118753,0.108456,-3.793,0.000102,0.2644,Low
LN001158,2022-09-16,Industrial,BB,569,243435.88,49553.72,0.9648,0.1029,495581.34,0.4912,4.8,0,-0.018507,0.112018,-0.5723,0.000174,2.4533,Medium
LN001159,2021-01-23,Utilities,B,513,120902.53,69731.17,0.455,0.1201,100672.71,1.2009,5.3,0,0.1678,0.156483,3.7146,0.000581,3.2502,High
LN001160,2020-08-23,Healthcare,BB,610,62191.24,33615.57,0.4227,0.108,161444.17,0.3852,8.2,0,-0.041192,0.111749,-1.2769,0.002594,0.6734,Low
LN001161,2024-02-15,Healthcare,AA,789,12147.25,97972.73,0.076,0.0712,23519.0,0.5165,8.7,0,-0.054764,0.045472,-4.1719,0.000538,-2.4863,Low
LN001162,2020-09-24,Utilities,BBB,678,483522.64,56699.75,1.5,0.0969,634504.6,0.762,3.3,0,-0.179778,0.099464,-6.2612,2e-05,3.3297,High
LN001163,2023-04-02,Real Estate,AA,836,25579.64,49356.96,0.0537,0.0602,32534.63,0.7862,3.7,0,-0.047751,0.049213,-3.3612,6.5e-05,-2.5617,Low
LN001164,2020-04-27,Consumer,BBB,672,51513.24,46480.74,0.1605,0.0934,84274.84,0.6113,3.3,0,-0.042992,0.071507,-2.0827,9.9e-05,-0.7054,Low
LN001165,2024-05-25,Energy,BBB,684,146411.87,57295.32,0.4557,0.0919,363131.19,0.4032,5.4,0,0.045213,0.072217,2.1688,1e-06,-0.4307,Low
LN001166,2021-11-04,Healthcare,AA,765,26470.5,43760.45,0.1877,0.0615,37213.59,0.7113,4.2,0,-0.05181,0.040068,-4.4792,6.2e-05,-1.25,Low
LN001167,2020-09-06,Utilities,BBB,689,19094.19,94911.5,0.05,0.0999,27302.99,0.6993,15.4,0,0.093746,0.068133,4.7664,0.000186,-0.8668,Low
LN001168,2023-12-23,Healthcare,AA,776,9543.9,45401.55,0.05,0.0581,12976.63,0.7355,8.3,3,-0.059133,0.039079,-5.2417,0.000872,2.5247,Medium
LN001169,2025-06-17,Energy,B,551,218184.57,182603.95,0.2174,0.133,600733.26,0.3632,16.0,0,0.20673,0.096305,7.4361,0.000101,0.7475,Low
LN001170,2020-04-04,Real Estate,CCC,487,54192.36,166983.01,0.053,0.1441,63116.78,0.8586,8.6,0,0.23135,0.153866,5.2086,0.002393,2.0534,Medium
LN001171,2020-02-03,Energy,AA,815,2000000.0,32077.8,1.5,0.0705,2668040.06,0.7496,24.8,0,-0.008182,0.088475,-0.3203,0.0,0.9183,Medium
LN001172,2024-01-03,Technology,CCC,457,33064.3,62868.03,0.1177,0.1377,80144.27,0.4126,7.1,0,-0.237198,0.127675,-6.4357,0.000116,1.1043,Medium
LN001173,2024-07-25,Energy,BBB,612,35825.09,37969.57,0.1473,0.0943,51287.8,0.6985,23.2,0,-0.028297,0.101713,-0.9637,2.6e-05,-0.651,Low
LN001174,2021-03-24,Consumer,A,724,53001.09,47636.13,0.2568,0.0728,112745.83,0.4701,1.2,0,-0.031059,0.054056,-1.9903,0.000717,-1.6123,Low
LN001175,2021-12-17,Technology,AA,801,128984.58,243214.54,0.0741,0.0624,120926.25,1.0666,0.4,1,-0.122932,0.081389,-5.2322,5e-06,0.3084,Low
LN001176,2024-12-14,Real Estate,BBB,673,58851.72,48276.49,0.236,0.0975,73178.67,0.8042,6.1,0,0.007411,0.079119,0.3245,0.001241,-0.2714,Low
LN001177,2024-02-26,Utilities,BB,640,193603.09,77046.02,0.5369,0.1165,473231.06,0.4091,28.7,0,-0.081747,0.081391,-3.4793,0.000799,-0.1104,Low
LN001178,2020-01-01,Industrial,BB,620,33642.75,87458.96,0.05,0.1045,34648.75,0.971,3.8,0,-0.07558,0.083047,-3.1526,0.004331,0.5998,Low
LN001179,2023-10-07,Healthcare,AA,775,21595.69,29719.52,0.1169,0.0632,27439.24,0.787,1.7,1,-0.016087,0.042392,-1.3146,2.7e-05,0.4302,Low
LN001180,2023-01-06,Consumer,AA,731,13656.4,32906.75,0.1126,0.0642,20427.51,0.6685,5.2,1,-0.026047,0.035891,-2.514,0.000321,0.3928,Low
LN001181,2023-01-13,Consumer,BBB,664,8553.27,25739.56,0.05,0.088,7772.96,1.1004,7.3,0,0.136075,0.072401,6.5106,0.000429,0.1534,Low
LN001182,2023-05-11,Technology,A,755,55833.21,32203.18,0.3275,0.083,63869.68,0.8742,2.7,0,-0.035906,0.051236,-2.4276,0.000286,0.1232,Low
LN001183,2020-03-23,Healthcare,A,720,70892.62,20000.0,0.7367,0.0764,100105.14,0.7082,8.8,2,0.014168,0.055384,0.8861,6.2e-05,2.6375,Medium
LN001184,2023-07-12,Technology,A,730,49287.18,87658.83,0.2152,0.079,67784.71,0.7271,25.9,0,-0.002093,0.056176,-0.129,0.002825,-0.576,Low
LN001185,2021-11-07,Finance,B,560,387606.67,252189.4,0.3377,0.1227,873171.43,0.4439,15.9,0,0.020704,0.198589,0.3612,0.000344,1.1316,Medium
LN001186,2025-04-04,Finance,B,524,381106.15,66401.47,1.1715,0.1211,953043.77,0.3999,2.4,0,0.023045,0.100372,0.7953,0.000186,3.5003,High
LN001187,2022-11-12,Technology,BBB,685,68303.53,22216.97,0.6414,0.095,65465.77,1.0433,2.8,0,0.048881,0.070467,2.4029,0.001052,1.1558,Medium
LN001188,2022-02-09,Healthcare,B,590,13721.05,38179.6,0.05,0.1239,19364.45,0.7086,3.3,3,0.00636,0.118218,0.1864,0.000497,5.0348,High
LN001189,2025-04-30,Real Estate,A,725,52924.64,43424.81,0.2495,0.0781,93556.77,0.5657,3.5,3,-0.00019,0.089231,-0.0074,1e-06,3.8071,High
LN001190,2023-07-04,Healthcare,BBB,641,51031.4,29368.87,0.346,0.0914,126340.44,0.4039,0.7,1,-0.01045,0.07479,-0.484,5.2e-05,1.7465,Medium
LN001191,2024-04-29,Energy,A,728,47913.45,109330.19,0.1037,0.0816,86210.53,0.5558,10.0,0,-0.033398,0.091688,-1.2618,0.00067,-1.2368,Low
LN001192,2024-01-28,Real Estate,BB,554,45821.52,105575.54,0.0926,0.1183,69485.58,0.6594,3.2,0,-0.097164,0.088315,-3.8112,0.000924,0.4003,Low
LN001193,2021-02-08,Consumer,CCC,498,48107.38,26667.04,0.3798,0.1407,84779.4,0.5674,14.8,0,-0.029554,0.114388,-0.895,0.00067,1.5881,Medium
LN001194,2024-09-23,Utilities,BB,621,64524.75,99464.57,0.1142,0.115,114040.82,0.5658,18.3,3,0.004413,0.087999,0.1737,7.1e-05,4.2895,High
LN001195,2023-07-22,Technology,BBB,711,49065.17,174341.08,0.0592,0.088,45698.42,1.0737,0.2,1,0.015899,0.083799,0.6572,4.1e-05,1.7952,Medium
LN001196,2023-09-02,Real Estate,BB,605,124138.7,226792.49,0.05,0.1108,181003.98,0.6858,31.3,0,-0.00144,0.08915,-0.056,0.000281,-0.4389,Low
LN001197,2020-04-14,Consumer,AA,800,146738.24,444919.4,0.05,0.0595,355069.91,0.4133,8.7,0,-0.025605,0.057349,-1.5466,0.000426,-2.0915,Low
LN001198,2021-11-19,Real Estate,B,528,36253.47,31844.03,0.2972,0.1176,45041.87,0.8049,5.1,0,-0.026052,0.100408,-0.8988,7e-06,1.9184,Medium
LN001199,2023-07-29,Consumer,BBB,661,399581.03,432334.25,0.2008,0.0913,568041.93,0.7034,3.5,3,-0.06849,0.089146,-2.6614,0.001201,4.4561,High
LN001200,2022-04-06,Finance,BBB,631,33588.25,46725.98,0.1427,0.101,41147.76,0.8163,5.1,0,0.009386,0.073537,0.4421,2e-06,0.4592,Low
LN001201,2020-03-03,Finance,BB,605,16654.23,39548.15,0.179,0.1148,8909.52,1.8693,2.7,0,-0.038471,0.092171,-1.4458,0.000224,3.2131,High
LN001202,2022-05-02,Industrial,BB,602,150069.81,75278.56,0.3307,0.1112,204248.35,0.7347,6.8,0,-0.002236,0.096317,-0.0804,0.000264,0.4426,Low
LN001203,2023-09-15,Real Estate,AA,797,40169.01,39837.23,0.1462,0.0573,61179.52,0.6566,0.7,0,0.045552,0.058182,2.7121,0.000805,-2.2315,Low
LN001204,2020-08-11,Real Estate,BB,594,140564.34,79168.27,0.4407,0.109,154573.23,0.9094,6.8,2,-0.07717,0.085455,-3.1282,0.000834,4.5054,High
LN001205,2020-05-25,Technology,A,732,7016.11,23764.45,0.0613,0.0815,5967.66,1.1757,2.3,3,0.032353,0.086151,1.3009,0.000776,5.435,High
LN001206,2022-12-24,Industrial,BB,601,456663.25,50659.05,1.5,0.1109,433418.46,1.0536,0.1,2,-0.018931,0.105591,-0.6211,0.000156,7.5497,High
LN001207,2021-01-08,Utilities,B,541,206803.17,147253.01,0.2209,0.1158,378964.49,0.5457,5.6,1,0.182343,0.100334,6.2955,5.3e-05,2.5923,Medium
LN001208,2023-11-21,Technology,B,552,18948.42,57529.73,0.0883,0.1205,56302.02,0.3365,6.0,0,-0.077084,0.168757,-1.5823,3e-05,0.5899,Low
LN001209,2023-02-16,Healthcare,BBB,671,19406.15,66112.76,0.0859,0.0947,45538.73,0.4261,3.9,0,0.042214,0.08686,1.6835,0.000139,-0.5228,Low
LN001210,2024-12-31,Utilities,BBB,689,621252.26,83506.61,1.4332,0.0977,489800.82,1.2684,0.5,0,-0.013791,0.077045,-0.62,0.000218,3.9917,High
LN001211,2024-02-03,Technology,AA,786,43865.44,135871.27,0.0576,0.054,83344.09,0.5263,15.7,1,-0.060377,0.038428,-5.4426,2.1e-05,-0.5692,Low
LN001212,2024-05-20,Utilities,BB,601,39434.51,20000.0,0.3776,0.1092,40828.34,0.9659,6.6,0,-0.069062,0.095238,-2.512,0.001543,1.0504,Medium
LN001213,2023-06-24,Real Estate,A,725,8162.8,90144.29,0.05,0.0807,8729.26,0.9351,0.9,0,0.03784,0.053601,2.4455,3.3e-05,-1.0107,Low
LN001214,2020-01-10,Healthcare,BBB,652,67113.73,49627.61,0.2145,0.0992,75308.91,0.8912,5.0,0,-0.047579,0.076225,-2.1623,3.5e-05,0.8202,Low
LN001215,2021-03-25,Utilities,A,721,76842.14,67281.9,0.291,0.0835,137576.47,0.5585,4.8,0,-0.145543,0.060509,-8.3322,0.000415,-0.8449,Low
LN001216,2021-12-09,Healthcare,AA,840,216867.62,125739.19,0.3907,0.0679,429657.54,0.5047,0.4,1,-0.014376,0.060455,-0.8237,3e-05,-0.7578,Low
LN001217,2020-09-12,Technology,BB,587,21184.26,25953.7,0.1451,0.106,27496.15,0.7704,6.5,2,-0.108503,0.084273,-4.4601,8.7e-05,3.1699,High
LN001218,2022-06-01,Healthcare,AA,783,18539.98,29470.61,0.115,0.0555,24227.81,0.7652,11.6,0,-0.007068,0.069505,-0.3523,3.3e-05,-2.1613,Low
LN001219,2021-01-24,Consumer,BB,600,162114.62,20000.0,1.5,0.108,263488.34,0.6153,9.7,0,0.118972,0.087894,4.6889,0.000681,3.6346,High
LN001220,2022-06-27,Healthcare,A,723,298762.16,40765.39,1.4268,0.085,506156.35,0.5903,1.6,2,0.036068,0.061739,2.0237,2.7e-05,5.3005,High
LN001221,2022-07-13,Consumer,AAA,841,17531.11,151949.37,0.05,0.057,37881.67,0.4628,13.9,1,0.066083,0.049598,4.6154,0.000203,-1.9551,Low
LN001222,2024-08-30,Consumer,BBB,676,324378.23,55027.53,1.1655,0.0986,261952.04,1.2383,2.9,0,-0.064704,0.084638,-2.6482,3.3e-05,3.3887,High
LN001223,2023-05-17,Consumer,AAA,807,102877.68,23433.28,0.9587,0.0521,139987.3,0.7349,20.5,0,-0.007781,0.027364,-0.985,0.002338,-0.655,Low
LN001224,2021-04-05,Utilities,A,755,328071.18,42617.7,1.5,0.0819,288882.73,1.1357,0.5,0,-0.073521,0.059762,-4.2616,0.000615,3.5616,High
LN001225,2023-06-23,Energy,BB,625,91377.78,21131.01,0.9116,0.1072,120859.1,0.7561,4.7,0,-0.076972,0.0873,-3.0543,0.000627,3.3805,High
LN001226,2024-10-25,Industrial,AA,758,6157.92,27238.04,0.0637,0.0643,7593.32,0.811,6.4,2,-0.059743,0.053066,-3.9,2.2e-05,1.272,Medium
LN001227,2023-03-14,Real Estate,B,493,83519.54,78603.64,0.1566,0.1333,110650.97,0.7548,2.0,0,-0.154522,0.103088,-5.1924,0.000642,1.9888,Medium
LN001228,2022-08-16,Energy,AAA,825,316841.9,26325.38,1.5,0.0453,310599.96,1.0201,10.3,0,0.052665,0.04587,3.9772,0.000544,1.6691,Medium
LN001229,2021-05-16,Real Estate,A,723,36933.69,130462.88,0.1051,0.0881,27500.61,1.343,6.9,0,-0.153735,0.06734,-7.9084,4.8e-05,0.0869,Low
LN001230,2022-01-09,Real Estate,BB,674,64423.81,56966.34,0.1633,0.1084,37626.49,1.7122,0.1,0,0.098014,0.08315,4.0834,3.6e-05,2.2282,Medium
